PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,cluster,tsne_2d_1,tsne_2d_2,tsne_3d_1,tsne_3d_2,tsne_3d_3
-0.3383320000803881,0.7521946412094898,1.855931931053945,1.0696339724320705,2.0356784617112527,-2.0245747074826035,-0.3603230767439078,-0.2121688193785158,0.4216881693331474,0.8268002850910614,1.509304626353421,1.0782187608631209,0.3609855625580579,1.1293604549215983,0.5567701392550443,0.0710938292845617,0.4778284937712057,-0.3550509402373434,0.2847598315825778,-0.2597338215272797,-0.4647740652439793,-0.1637518244890418,0.2018853825667437,-0.343253501880051,0.4342621473907621,0.0206930634519618,-0.3285190930748956,0.4916696038113676,-0.0451610867769631,0.210586613853465,0.3930375284488684,-0.0729086910721969,0.1085987196743801,-0.2495756690217521,0.2625160596472518,0.3496072026630845,0.0975664344879047,-0.9315965282591848,-0.2161017111929373,-0.1039567043623929,-0.1862187486623994,0.3202707814719047,0.1883061049137253,0.1850741453771478,0.0795296401882486,0.0660914944930989,-0.0370892609382168,-0.0097172499182957,-0.4629181813638134,-0.052603987856674,8,-0.63252705,-0.15087254,-138.96317,-156.8771,-79.21021
-1.1557130531296822,-1.0177075594222411,-2.095448358669647,-2.337037891618807,-1.2845250541196234,0.6390335939695005,-0.656853425268444,1.8837123680451533,1.1623724396626465,2.284337538365485,-1.0454212497397726,1.075957469267196,0.5294257069422935,1.2863292725004971,-0.8200565535722587,0.1979880718771167,1.1118700664026555,0.1377852596915867,2.3947310385276794,-0.5834745134986413,-0.6342484485468318,-0.9584948334382346,-0.1873439446095368,2.0609299492806468,-1.2688446727354457,0.4045462957852846,-1.6835034498704808,0.0248633258957226,-2.253376689216821,0.2197191475819026,-0.6711972393956276,0.5521164745551147,0.0247064823891019,0.108567968703721,0.7513938549582209,1.5789197288269547,0.1065967693846103,0.6399805672347222,-0.826004944933117,0.8445656414182479,-0.0490825902565399,-0.0610545737748044,-0.2131064259693406,0.3726595634245239,0.7550637168822422,-1.265160169520182,0.6019981811539464,0.0519432803813673,0.27414446147832,-0.203105425459843,9,5.572288,1.3393649,37.724556,-49.009464,65.06603
4.537619624594111,0.2753749467938845,-0.0686775637049307,-3.929610037175304,0.882931555685689,1.645901740989804,-0.7750980478689548,1.5751055635279598,-0.7284120512556823,0.6593494656689113,-0.8526621940811926,-1.414107292777737,3.6436148998693385,-0.1797307123377055,-1.7534380356097137,-0.5447819359188373,-0.140664418219149,0.7244987904775539,-0.2668083913344776,-0.7180767507785122,0.1978578597549636,0.984835542077229,-0.260567062260448,0.1039539135041469,-1.3106898583899629,-1.3368390612294787,0.2897572048259392,0.3461589254108083,0.2641038096593329,-0.7699541311542564,-0.1819972023930878,-0.2498095379370468,-0.6770096790214919,-0.5222524811854318,0.2795758066000628,0.3461795549570047,-0.3254785090876054,0.2519781365123446,0.832582520591736,0.4366389777054675,-0.1780247653725302,0.5678206490276333,-0.0223152816764712,0.4395736503206641,-0.0811243236807465,-0.3525753257187975,-0.3440712465273591,-0.1920136433889347,-0.1956068638729073,0.8653161919420913,1,-7.100518,0.7690565,-91.39764,-23.330818,16.420433
-0.8346118448262176,0.7139501926760174,-0.0934018324516954,-1.2212987228559282,-1.0023687769391585,2.3617672167658283,-2.292624193963664,-0.3119148945142827,0.4750165216929196,0.2408489248872553,-0.9698782840542634,1.0940981480602736,-1.576076943910393,1.3858752096221798,-0.6013894082761773,0.2731057314843163,1.9373991497640737,0.7076151574000549,0.7312189041533673,0.2896793475257738,-0.4065233063575021,1.2809569035903574,0.6076403618183833,2.012668508383298,-0.0642431627740333,-0.2403399049505945,0.2127612391024497,-0.5752154861735143,1.100120057933308,0.6444549692901106,0.1964342697117575,-0.2410237417547188,-0.3595233204390706,0.534158823699893,-0.4896010125939257,0.4281862736742598,-0.2226681939239531,-1.37488332702354,-0.4507770952619754,-0.8000963463096769,-0.5607027370354539,0.4350464854513111,0.1892124747922871,-0.3069838154215981,-0.7057614677663179,0.0746755993482606,-0.1492468744361274,-0.5298292199098277,0.149623348624987,0.6568239431159659,4,-1.4237815,6.8161125,-83.849945,58.132458,27.123571
-4.161882251777024,2.0422261891911835,-1.5072381100557184,2.5034524241299323,0.1649402760376847,-1.5493782335180168,0.4464101500731762,-4.127041697500504,-4.324686639209746,-0.0087373372862038,0.7695600386054204,-0.3053822687380207,-1.4895357811088072,-1.218873298282026,-0.1076458706065576,1.704118401637993,1.5334826291650192,-0.2518735306585805,-1.453406869299197,-0.1753357805847396,0.0765560595097678,-0.8991559160706121,-1.5322727692856808,0.1808622321311538,-0.7807944410774991,0.5358134080572443,1.064199800117582,1.2801297849372049,0.6548049630229761,-0.2936292461391224,0.0805981385209587,-1.2649118516696345,-1.108246299914586,-1.0453163647842596,-0.7976686024431232,1.5078553789587763,-0.2410873120058815,0.3913632310696213,-0.8804157896521653,-0.1545598358003916,0.1811050529232261,0.2792368424326972,-1.3744786809795084,0.611211981407896,-1.0898160000018309,0.0565143584451524,0.5320126725433242,0.0978605236074458,-0.1537444761572776,0.6443958135000308,3,6.9876313,-1.9706668,104.87251,-1.3137538,-15.874402
0.4308300356044672,4.85998243994901,1.1772670583843423,1.1354079307286236,-2.5230943680333127,-0.7253067969809928,3.0329996793812337,1.8922993773261167,0.9415104933259536,0.5773062887138192,-1.9181021136141767,0.5830801477582991,0.88927536043758,-0.6857424291348632,0.3051906959766127,-1.1893017410168103,0.7567531319329671,0.8315314699181703,0.0365469566895781,-0.9909707149909716,-0.2248619668191769,-1.1233931787871163,-0.2652019972730109,-0.16084110979812,-1.2673694641009092,0.0160322271719522,0.2323456277371527,1.1304335318545118,0.4070190596461475,0.2959285701440091,-0.3879732141897277,0.1214031760205101,-1.1114107778269755,1.057491626765074,-0.8227666311948212,-0.9530144283675258,-0.2182648804216004,-0.0238697403863646,-0.658338782918349,0.4011345959502216,0.4024583345427975,-0.4148394048179505,-0.1500126258654722,-0.6273250501222761,-0.217459992515561,-0.140177081279669,-0.1561224581948569,-0.2316021689716531,-0.1684288778987459,0.2838130832381962,1,-2.7584794,4.1585665,47.85555,37.33476,30.686361
-3.586613602996328,-1.3080625740584306,-2.214565641031043,0.2042079699814805,3.1220843911569074,-0.5186139614738959,1.3303210420595628,0.8357016304591296,-2.062398833001757,-1.6147108613845134,-0.6947545147284935,-0.2154056385849113,-0.6847163819020573,0.1370910205583791,-0.753681749938316,0.8284844800466832,2.2301871014249097,1.7333104078671908,-1.2010078869276193,-0.6125702874091771,0.2845184408898941,-0.274799306643798,1.1538902989470925,0.3884853863824683,1.0802135464254206,0.0784553409151134,-0.1148059062512124,0.1444542270118265,1.175516526782845,0.5501765573571493,-0.0594550543786618,0.9111159485589954,-0.0270952699682624,0.522206988680395,-0.4977024374534644,0.2964637332596502,0.3402733487413873,1.690320268994532,1.1052531599615336,0.3229318081330755,1.1046365844808597,-0.7273118064087979,0.2401059645128951,0.2997803364351405,0.3924984001299857,0.4527575917155146,-0.7137907819586854,0.2012283192470274,0.9914882283428216,-0.4371365815241831,5,4.6529675,-2.773598,-23.697369,9.993676,-100.02669
2.786786078374598,-1.5064764358267912,0.4918790358827439,-1.2369592527907745,-0.221051820910228,-0.6081788165633748,1.7662109723613049,0.6794299309305288,-0.7471630209739617,0.3800307258537639,-1.5471727806032056,-0.8584729283385542,1.694906777412662,-0.6000671701893784,0.1018672951149589,-0.1336885462257403,1.3672512073046343,0.7526708971514167,-1.0651828781181616,-0.3020753412722192,-0.4184768688896934,0.2262473103393265,0.5960141517007426,-0.6504480064889746,0.3237020951543016,0.1401882024858542,-0.7789959697267006,-0.6157184286204984,0.4171417758050597,-0.4439846838648478,-0.169030681197715,-0.2222050458188051,0.3096485199013118,0.2772400655336642,-0.92152918718023,-0.0589228900443505,-0.3139850853240791,0.8853622281615998,-0.0579196243887204,-0.3675677547320374,-0.0658169220148353,-0.2985197682671094,0.5735634977897803,-0.6491821135990538,0.1431430167047598,-0.5533981978830732,0.4005208013785066,0.3916120362490148,0.4099294688220548,-0.2570649611733708,5,3.0801518,-1.7487652,-7.4645514,-20.418558,-1.7834538
1.597963364508587,-2.163782726840271,-0.184451315456696,-3.6581445624771742,1.2315791761098691,3.84676574402112,-0.5833503628452023,1.00406625210468,-0.2403175571323574,0.8591799632157137,-1.1694442477106344,0.5661145184901213,0.6192970566373256,-1.1084715840059332,-1.1001327375507806,-0.298082389279891,-1.307468926098357,0.2228000967059869,0.1415042947389417,-1.4431070245939444,1.2656780164214616,1.7279128816641178,-0.0947793357817973,-0.5713355423303863,-0.2900593593631158,-0.8232129619295631,0.682244133578886,0.4152587593541903,1.3674632307149517,0.1561611431568108,-0.498292484683459,0.2127198535339996,-0.1595170956857984,0.319481405673806,-0.3391258844514227,0.0362853181160413,0.3931221263075677,0.1198578291706221,-0.2409074941277504,0.3625023794764473,-0.778387172127775,-0.0594899431501409,0.0908573047538079,-0.6702092640678459,-0.630655095433277,0.7654927704115758,-0.404876915768915,-0.5407390545772695,-0.3961132028929129,-0.1243995635141117,1,2.431544,-4.866281,2.992471,84.08122,-17.450687
-4.53171160496662,-1.814328800430845,6.605373523021799,-0.053880809851477,0.9349549922242182,-2.8330353449701104,-1.4144975235844337,0.088712550763641,0.2645993179660971,1.305468521351998,-2.128466012554628,-1.0684391339678063,-1.083004106214209,0.2770965833981348,0.5041988433428317,-1.1415488064142645,0.938935218290632,1.916027323332792,1.9382367021136733,-0.9715869681175612,0.0420915864232278,-0.5229906150520449,0.4563433646333438,0.9969362943787416,0.409110574118296,0.455249781310516,-0.4924972315770672,0.5411792954730892,-0.4963788438328809,-0.3839076006416143,-0.5880106630931015,0.322569884595437,-0.1998556853718071,-0.3865503213347473,-1.1673160920876533,-0.4106812513721195,-0.4972957372311178,0.4320975808247037,0.8361832070453483,0.3518070961183344,-1.394601441252985,-0.2578762392984062,0.0721805794459392,-0.4755238722647695,0.2500239379567555,-0.2982061310274012,0.4679019209014656,0.2949081372212039,-0.1065698228230513,0.2723193505314296,2,2.2307172,1.8920054,38.26017,15.479391,69.63015
-4.32799650000149,4.285342827384129,-2.250657746065283,-3.1557698382659853,1.5545615657769771,-2.5849622293280063,1.4163493872180488,1.1841425422409988,-2.9004270368693046,0.7814368826803911,1.3861331267613644,1.478357892762128,-0.2149707871252541,1.0581831244312785,1.0946134466977495,-0.7873947080095516,-1.1525478456138103,-0.0882373690392198,-0.2037035841514054,1.0967405952711906,-0.0986088693366966,-0.5060185136539079,-0.4270860232717186,0.5673217477516802,-0.1813642369671612,0.3216400634600659,0.0861332024735221,0.5323454820179516,-0.2811848106476499,-0.4413820090143906,-0.068277651215553,0.1976042864322256,0.0133907231416268,0.016900235987904,-0.6918221044774927,0.3158371139951007,-0.62040504183163,0.0182254029000867,0.4921581420621112,0.2376009599165839,-0.4685815608669943,0.1534947881230818,0.1887690028494303,-0.2504848488513337,-0.0533053870990824,0.250310253509577,0.1195813139729996,0.4946480276993729,-0.3147501918663042,0.6502620777397689,0,2.7548335,-0.13246584,-65.99989,29.64272,23.533552
-4.856715877029782,-1.6536031932846385,-2.783705929582572,-1.89268681056196,-1.1000760778263696,-1.1933548035751789,0.5563282794644372,0.5940520998752445,0.1293640808466231,0.7739069536469859,-0.9023631351111308,-0.4221838527132944,0.5338751098052151,-0.7051235599891801,-0.9804300999085886,0.6871814297950952,0.1887658855655863,-0.0995529915218597,-0.6391424774338748,-0.5770483509948345,0.2197116671193825,0.0814625233043675,0.8790283530288475,0.3926242036721038,0.3492724736105554,-0.0228140647190857,0.2491805278640241,-0.1892869482192888,0.7119928141866945,0.0981934303822854,-0.0570682820330462,-0.1597381318006287,0.1816435874328436,0.1732193879339869,-0.1110923930584579,0.3315804268606153,-0.3557840078002003,-0.3370032207849364,-0.4187793531631485,-0.2685831248946952,0.0887406007375316,-0.0865423290264008,0.0037225053428873,0.8422051556860609,0.3378552155321596,0.0477861962198892,-0.1101410650432461,0.1544664365339274,-0.0407882353297718,-0.2876776948186695,5,3.4528062,-1.5779094,13.239193,70.259445,4.7002325
-0.4617163751230556,-0.2472475201362256,0.0596211644577403,1.9798758587430767,2.4792498387290607,1.656346008010806,-0.0509563102917307,1.5222180678834356,-0.6035740151489123,-0.302826375627016,-0.313808346604592,-0.1903581073088092,-0.5781871596673224,-0.9087911160341136,0.7307782304730798,0.3553567257782513,-0.6627125943127339,0.225265994839861,0.3969676261816591,-1.282371989282912,0.7335554305893913,-2.3575016586032818,1.047367814398172,-0.3018694801213022,-0.8949926567856276,-0.5428167312194523,-0.0342516050437486,-0.5182471292002755,0.1502589944670724,-1.3205075612854047,-0.9948058770929634,0.5441840983326968,0.5849992102513388,-0.1887956309445461,-0.0503743564547084,0.7964784247938913,-0.4005262534857864,-0.1305308184938037,-0.148962955931084,-0.4109082115274903,0.5346365827795951,-0.8045230012973354,-0.394295404102663,1.0878588513345444,-0.3700260763576351,0.5815250187483537,-0.4063750780838477,-0.1462632793076364,-0.3459457687752363,-0.3139168495862122,9,3.214873,2.953503,13.245871,-52.82212,90.22679
-3.419856575262328,-0.1473874905162772,-1.687192449834512,3.2898237327296083,2.318196020298038,2.005934396633608,0.5413826324091773,1.2599429848871242,-1.4881346269279192,-1.0597020852791503,0.0928949753450117,1.167962619520905,0.4907891330634475,0.6754625560714621,2.0370610138146086,2.507140862385475,0.1738589131052357,0.0599287180146217,1.5155696769354745,-0.6383748782227687,-0.575262120216084,1.153154636950892,-1.0336825431250478,-0.2322665206602565,-0.3558884512665459,-0.4128677290823661,0.025357860685891,1.4511913323307566,-0.2351840922369109,-0.5153145054234318,0.6599277956506568,0.7542124065518135,0.0340380922817869,0.5606933268664979,-0.7467180795832904,-0.1357619321781234,0.6997292577799129,0.9234320869479932,-0.0574139105017523,-0.0079166274038377,0.0685425694810756,0.2828586672361178,0.6309017815188038,0.5675724203459342,0.2673750971629298,0.0661017884598812,-0.1806561444900554,-0.1464263698158448,-0.0434923826156552,0.5152126937365917,8,-2.634273,-3.6894553,18.91484,-53.91372,-68.536575
3.499094081020289,4.117479269524999,-1.7401125724765143,-1.6189539747400288,-0.4709959765792616,-2.651703199756626,-2.143761048831215,0.6685345855799742,0.8936117663977255,1.5460136929193733,-0.5924957763432127,0.8147555974615295,1.7986980864875115,-0.6895481277160821,-1.1805349773548997,0.0315872984544115,-0.018048953648658,0.2578887938436372,-1.5467316383855836,1.3188495290072426,-0.6710980964517431,-0.3297163530036136,-0.1727574266921884,-0.7368243906555448,0.3058500913091436,-0.3059125606811682,-1.1077832708787518,1.0502058074911191,0.9165519090934054,0.2832951384680436,0.3487346454396413,-0.025906449181873,-0.1434718545247801,-1.5660150256234715,0.5970045827621433,-0.3894047176943129,0.3867188916933912,-0.2573091546203288,0.4524544816453414,-0.1572422599011559,-0.688441422692021,-0.3941903298563857,-1.4169491666332994,0.3275857108841947,-0.4736242869487979,0.3275277667687014,-0.318687920474463,0.365420798524978,0.0591060818581004,-0.4037939191281118,5,-2.4706573,-0.31639022,55.922997,69.21952,-46.95096
-4.029411032642276,-3.62113696862568,3.414281531305748,0.3568355194191469,3.9990321135383233,-3.036744074093208,-0.1411719496562681,0.7122685824780993,0.0035488555655414,0.6616984825757947,-0.8114439916219016,-1.9346948882270385,0.5749419872023662,0.1086012174181454,-1.3729308803510087,0.8829742790949144,-0.3033781140912717,0.1629655922039491,-1.4306874860428604,0.9545730095020822,0.5464858342053139,-0.1825057102803641,0.3104487110209666,0.5366040346156005,0.5958923044913219,0.7825639794224748,-0.0594182873252776,-0.5106736717428342,-0.3599009585053256,-0.5680875668643935,-0.1732262993442373,0.8562936168779582,0.8538251717134101,0.6863837578927775,0.8105788787347437,0.4102882934034485,-0.2494369883319308,-0.1362219957489793,-0.3601464794576792,-0.7073740280635971,-0.599121936686218,-0.1614256797590802,0.3962451701679089,-0.474313741998717,-0.8666748692805025,0.3191202430306012,0.3090155460000023,0.3773126618663205,-0.0130832629971471,0.0541912679210128,2,1.4345065,-3.9523954,-10.131953,72.648506,70.31622
2.364028102991296,0.4276439893406222,-3.668811051808131,1.5941850288981594,-0.9717282473543,-2.993033879445548,0.2109451545404571,0.70901821595599,-0.4108333664213469,0.5801826369044693,-0.1711624985108596,-2.8513734195485427,-1.0585258901206689,-0.8949527173574197,0.1587666833877828,-0.0609381587981907,0.4560931931473959,0.2434460466139499,0.0485541941181874,-2.2066347842530045,0.06785080772024,0.642958140663412,0.0869169287890219,1.0874908313517877,-0.4604590477410294,-0.2969734899890684,-0.1432598565341133,1.0754294117442718,0.0434922023089002,0.2204147364193721,0.1581379661208992,-0.442464690604394,-0.3495264951729428,0.5045968338582663,-0.293895179730415,0.594685858712493,-0.1895244366885783,-0.3170262598850156,-0.1052053649357742,-0.5657682375609089,0.3340073076091766,0.1121825254880923,-0.128872548347808,0.117477749667611,0.7205883129111761,-0.1397052789203566,-0.0045789493648653,0.036173361990935,0.3728125598182581,-0.0551355344924554,3,4.6025934,-1.2808443,29.478424,-7.587254,51.82348
